"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"2157",336.759909347018,-308.319918092941,981.839736786978,-649.804551208534,1323.32436990257
"2158",336.759909347018,-308.320560446221,981.840379140258,-649.8055336031,1323.32535229714
"2159",336.759909347018,-308.321202798861,981.841021492898,-649.806515996688,1323.32633469073
"2160",336.759909347018,-308.321845150862,981.841663844899,-649.807498389298,1323.32731708333
"2161",336.759909347018,-308.322487502223,981.84230619626,-649.808480780929,1323.32829947497
"2162",336.759909347018,-308.323129852944,981.842948546981,-649.809463171582,1323.32928186562
"2163",336.759909347018,-308.323772203026,981.843590897063,-649.810445561257,1323.33026425529
"2164",336.759909347018,-308.324414552468,981.844233246505,-649.811427949953,1323.33124664399
"2165",336.759909347018,-308.325056901271,981.844875595308,-649.812410337672,1323.33222903171
"2166",336.759909347018,-308.325699249434,981.845517943471,-649.813392724412,1323.33321141845
"2167",336.759909347018,-308.326341596957,981.846160290994,-649.814375110174,1323.33419380421
"2168",336.759909347018,-308.326983943841,981.846802637878,-649.815357494957,1323.33517618899
"2169",336.759909347018,-308.327626290085,981.847444984122,-649.816339878763,1323.3361585728
"2170",336.759909347018,-308.328268635689,981.848087329726,-649.81732226159,1323.33714095563
"2171",336.759909347018,-308.328910980654,981.848729674691,-649.818304643439,1323.33812333748
"2172",336.759909347018,-308.329553324979,981.849372019016,-649.81928702431,1323.33910571835
"2173",336.759909347018,-308.330195668664,981.850014362701,-649.820269404203,1323.34008809824
"2174",336.759909347018,-308.33083801171,981.850656705747,-649.821251783117,1323.34107047715
"2175",336.759909347018,-308.331480354117,981.851299048154,-649.822234161054,1323.34205285509
"2176",336.759909347018,-308.332122695884,981.851941389921,-649.823216538012,1323.34303523205
"2177",336.759909347018,-308.332765037011,981.852583731048,-649.824198913991,1323.34401760803
"2178",336.759909347018,-308.333407377498,981.853226071535,-649.825181288993,1323.34499998303
"2179",336.759909347018,-308.334049717346,981.853868411383,-649.826163663017,1323.34598235705
"2180",336.759909347018,-308.334692056554,981.854510750591,-649.827146036062,1323.3469647301
"2181",336.759909347018,-308.335334395123,981.85515308916,-649.828128408129,1323.34794710217
"2182",336.759909347018,-308.335976733052,981.855795427089,-649.829110779218,1323.34892947326
"2183",336.759909347018,-308.336619070342,981.856437764379,-649.830093149329,1323.34991184337
"2184",336.759909347018,-308.337261406992,981.857080101029,-649.831075518462,1323.3508942125
"2185",336.759909347018,-308.337903743002,981.857722437039,-649.832057886616,1323.35187658065
"2186",336.759909347018,-308.338546078373,981.85836477241,-649.833040253793,1323.35285894783
"2187",336.759909347018,-308.339188413104,981.859007107141,-649.834022619991,1323.35384131403
"2188",336.759909347018,-308.339830747196,981.859649441233,-649.835004985211,1323.35482367925
"2189",336.759909347018,-308.340473080648,981.860291774685,-649.835987349453,1323.35580604349
"2190",336.759909347018,-308.341115413461,981.860934107498,-649.836969712716,1323.35678840675
"2191",336.759909347018,-308.341757745633,981.86157643967,-649.837952075002,1323.35777076904
"2192",336.759909347018,-308.342400077167,981.862218771204,-649.838934436309,1323.35875313035
"2193",336.759909347018,-308.343042408061,981.862861102098,-649.839916796639,1323.35973549068
"2194",336.759909347018,-308.343684738315,981.863503432352,-649.84089915599,1323.36071785003
"2195",336.759909347018,-308.344327067929,981.864145761966,-649.841881514363,1323.3617002084
"2196",336.759909347018,-308.344969396905,981.864788090941,-649.842863871758,1323.36268256579
"2197",336.759909347018,-308.34561172524,981.865430419277,-649.843846228174,1323.36366492221
"2198",336.759909347018,-308.346254052936,981.866072746973,-649.844828583613,1323.36464727765
"2199",336.759909347018,-308.346896379992,981.866715074029,-649.845810938074,1323.36562963211
"2200",336.759909347018,-308.347538706409,981.867357400446,-649.846793291556,1323.36661198559
"2201",336.759909347018,-308.348181032186,981.867999726223,-649.84777564406,1323.3675943381
"2202",336.759909347018,-308.348823357324,981.868642051361,-649.848757995586,1323.36857668962
"2203",336.759909347018,-308.349465681822,981.869284375859,-649.849740346134,1323.36955904017
"2204",336.759909347018,-308.350108005681,981.869926699718,-649.850722695704,1323.37054138974
"2205",336.759909347018,-308.3507503289,981.870569022937,-649.851705044296,1323.37152373833
"2206",336.759909347018,-308.351392651479,981.871211345516,-649.85268739191,1323.37250608595
"2207",336.759909347018,-308.352034973419,981.871853667456,-649.853669738545,1323.37348843258
"2208",336.759909347018,-308.35267729472,981.872495988757,-649.854652084203,1323.37447077824
"2209",336.759909347018,-308.353319615381,981.873138309418,-649.855634428882,1323.37545312292
"2210",336.759909347018,-308.353961935402,981.873780629439,-649.856616772584,1323.37643546662
"2211",336.759909347018,-308.354604254784,981.874422948821,-649.857599115307,1323.37741780934
"2212",336.759909347018,-308.355246573526,981.875065267563,-649.858581457052,1323.37840015109
"2213",336.759909347018,-308.355888891629,981.875707585666,-649.859563797819,1323.37938249186
"2214",336.759909347018,-308.356531209092,981.876349903129,-649.860546137608,1323.38036483165
"2215",336.759909347018,-308.357173525915,981.876992219952,-649.861528476419,1323.38134717046
"2216",336.759909347018,-308.3578158421,981.877634536137,-649.862510814252,1323.38232950829
"2217",336.759909347018,-308.358458157644,981.878276851681,-649.863493151107,1323.38331184514
"2218",336.759909347018,-308.359100472549,981.878919166586,-649.864475486983,1323.38429418102
"2219",336.759909347018,-308.359742786815,981.879561480852,-649.865457821882,1323.38527651592
"2220",336.759909347018,-308.360385100441,981.880203794478,-649.866440155803,1323.38625884984
"2221",336.759909347018,-308.361027413427,981.880846107464,-649.867422488745,1323.38724118278
"2222",336.759909347018,-308.361669725774,981.881488419811,-649.86840482071,1323.38822351475
"2223",336.759909347018,-308.362312037482,981.882130731519,-649.869387151696,1323.38920584573
"2224",336.759909347018,-308.36295434855,981.882773042587,-649.870369481705,1323.39018817574
"2225",336.759909347018,-308.363596658978,981.883415353015,-649.871351810735,1323.39117050477
"2226",336.759909347018,-308.364238968767,981.884057662804,-649.872334138787,1323.39215283282
"2227",336.759909347018,-308.364881277917,981.884699971954,-649.873316465861,1323.3931351599
"2228",336.759909347018,-308.365523586427,981.885342280464,-649.874298791958,1323.39411748599
"2229",336.759909347018,-308.366165894297,981.885984588334,-649.875281117076,1323.39509981111
"2230",336.759909347018,-308.366808201528,981.886626895565,-649.876263441216,1323.39608213525
"2231",336.759909347018,-308.36745050812,981.887269202157,-649.877245764378,1323.39706445842
"2232",336.759909347018,-308.368092814071,981.887911508108,-649.878228086562,1323.3980467806
"2233",336.759909347018,-308.368735119384,981.888553813421,-649.879210407768,1323.39902910181
"2234",336.759909347018,-308.369377424057,981.889196118094,-649.880192727996,1323.40001142203
"2235",336.759909347018,-308.37001972809,981.889838422127,-649.881175047246,1323.40099374128
"2236",336.759909347018,-308.370662031484,981.890480725521,-649.882157365518,1323.40197605956
